regulator,MOS (M-),GLS (M-),GLS (M+),ALS (M-),MOS (M+),ALS (M+)
ZNF609,1.07808380150901,1.09556035113317,0.150119728081635,1.0380890994344,-0.985922958366574,-1.20734898105439
FOXS1,1.46936647239117,0.882930215911483,-2.27280277810827,1.99249725170424,-0.254049051416055,-0.673974050942912
FOXO1,3.78278074200361,-1.50634960412027,-3.3224071931173,1.6205971355566,1.8872970731089,-1.80203521335048
FOXO3,1.77787376548349,-0.830047532147226,-1.85397914889884,1.01779133096628,-0.703205707682839,1.43824594907369
ZNF423,2.04741100790884,0.269800257426925,-3.37998804657502,3.24021858069715,-0.479524988999512,-0.948339026911928
ZC3H13,2.56285583277805,0.796657599948399,-0.730456370994934,0.554595797088824,-1.14596215508952,-0.166695989995922
ZBTB43,0.477323355479609,1.53982631292692,0.678161156367017,-0.99656737445127,-0.097496434707851,-1.50739940448271
HIC2,0.565145613369099,1.1013709253935,-1.35405943514486,2.07590951030215,-0.27817373126269,-0.16282919868528
FLI1,9.76273008738551,-6.99659636715461,-9.89914512402204,-1.47076584776785,9.32603874513891,-7.75572063935553
ZZEF1,3.28507619921426,-1.97717212514359,-5.31609835687952,4.41939719866566,1.2593544177521,-0.551027461985326
ZC3H3,-1.76306986030542,1.98188244454875,2.81722553914788,0.73855607139643,-1.38694535586386,-1.92931093749221
CIC,0.387992352358719,1.72744386362948,-1.53401318330118,2.48395975248132,-1.00775330679347,-1.82364213755142
ZCCHC14,0.661239513975403,1.23036230387325,-0.4843633049882,1.43998754915645,-1.06243460932535,0.0872331331044504
ZC3H4,-1.16413006010502,1.30380182974177,-0.148055589732441,1.10760823322543,-1.50403268374424,-0.66159268955942
ZFR2,0.766200256448044,0.767066686812004,-3.74192864135171,4.14804586525648,-0.430551526488705,-1.19795627502106
CAMTA1,-0.236018149817264,-2.5372414145998,-1.66884881045447,0.00922230116258088,0.887888636491005,1.86969619837876
ZC3H7B,-0.239861317241953,-0.613190195577101,-2.09281484437331,2.22896778784047,0.532862076794523,1.05811749625037
MGA,2.18740007204713,0.0934772027689312,-1.95513822031125,2.14729793947236,-0.699475327116443,-1.36502879295257
SATB2,0.68972829629719,-0.796937246187211,0.032881851740942,-0.618411173561033,1.30931924013176,-1.10267354611747
CUX2,1.82235985191959,-2.2740292523977,-3.07852885281229,1.46243527911732,1.63515367077982,-0.423527081817409
ZCCHC11,4.05645230791396,-2.74761533978181,-4.91744002990882,4.17461661289497,1.5327799976946,1.6342541769366
ZNF629,-1.59393598479593,2.20273025867418,-0.0208963194984641,1.55672518583574,-1.90499984406763,0.629184907384758
ZDHHC17,4.26310222452019,-1.90704757764939,-4.84782224613641,3.8958739472999,1.72748452841046,0.759427516901036
ADNP,0.3684370953167,1.8127147441953,0.258502028390621,-0.281022968977304,0.635646645053208,0.12778311839118
ZFPM2,2.90358731093084,0.856313279066159,-2.67784225489438,2.63901943403072,1.48714787046648,-2.52648873991792
TARDBP,1.85628416172218,-1.11497856805307,-0.10483274974257,-1.65813449340593,1.52828375982518,0.163585807949881
OTP,0.518040227973215,-0.0972729271703311,-0.602139094115844,-0.0568649642228895,-0.123166989578982,0.366451257454253
HEY1,2.39851519871741,-1.85726637750911,-2.67092468899105,1.41629781429847,2.37180003321456,0.0536274597297047
HEY2,1.21902851351554,-0.600965495939195,-1.82325201995399,1.84904803320286,-0.360640007315779,-0.589608678988524
ZFYVE26,1.3095756658967,0.577654062064688,-2.69013105760879,3.21966260609147,0.621426474875228,-1.97062110751787
MORC3,1.85489743006789,0.478676718592378,0.530032796902465,-1.55051249618014,1.4242508381264,-2.16948518431433
ZNF281,2.02572968738332,-1.40267356752522,-0.548588971759025,-1.63943055089179,1.81984709366747,-0.795977006195789
FOS,1.36417894952073,0.28378321368691,1.31861090049199,-2.70358780771465,0.930423152645632,1.30699356413866
FOSB,2.62428775478141,-1.38262375008193,-1.9585706642446,-0.946765196116048,1.66205686025245,-0.309197077969631
FOSL2,0.405446409018889,1.90111293066199,1.28956281527411,-2.04969261236873,-0.932973981790357,-1.95050870222199
ZNF346,0.92368720766889,-1.15758671087086,-2.34483173682735,2.64491004698656,0.902089696155543,1.26145786728615
CARHSP1,-3.02886767083952,0.680201098999952,2.76486514787937,-2.35515567972401,-1.07057418336825,2.75133829088303
PATZ1,-1.53450049496805,-1.06208567275434,-2.5206221810519,2.82204036427426,-1.94056848863225,4.0128660666868
ZMYND8,-1.75622059460797,2.07665680653992,2.37077915021978,-0.245043270427818,-1.93260580268916,-0.957496862269085
ZIM2,0.158470854176252,0.416978891103456,-0.874654542425625,0.668786340022134,-0.378708653060162,0.395406209322003
TRIM29,-5.25778146428026,8.01225655610421,8.69035690749135,-4.14004647305458,-6.03083702339872,-6.63548869617782
ZKSCAN5,-0.917124728834133,0.776660972908791,-0.489377252327682,0.288371666875412,-0.235478269071661,-0.131145189410966
MAFF,-2.60067206983459,3.55121380199277,4.43666123815949,-3.28111657188868,-2.18398268896316,-2.26570936603067
TFIP11,0.0385520343958745,-2.19449687599201,0.627604631341439,-2.24416138833261,1.39606862940283,0.903576677750561
ZNF318,2.40230045947493,-1.29002158071507,-4.02716824599856,4.24541580414898,0.0648554129247037,0.164121453160542
NR5A2,-5.2027041813304,-7.06712763862612,-10.0301720549567,7.98694097736074,-6.53589911413505,4.97350152358199
NR5A1,0.756248487582105,-0.00435899243536984,-0.86724142310765,0.951841266971286,0.960575677025492,-0.506038579269085
ZNF396,-0.616451630405536,-2.03675317891809,-3.28982942377985,3.63870779442955,-0.659799572746266,3.98639149521101
ZBTB38,0.257312894237714,-0.642120259488974,0.750810205021338,-1.97956781052023,0.347025548154304,0.504354595497684
ZNF620,-2.10758354506027,-0.61871354072942,-2.36257462846484,3.04024540413851,-1.92664789735381,3.77794336589434
EBF3,3.60972622860709,-0.95097066373625,-3.84553115566802,2.80927860101464,1.07467353497429,-1.99725085599523
ZDHHC20,-2.53367035533588,4.49343457717267,5.18162806442735,-2.49688549655364,-2.19415823750326,-5.57888846635297
ZDHHC24,-2.03536613470929,-0.225568203535609,1.8364680068268,-1.06671875987321,0.59356911208852,0.860200101899559
ZDHHC23,-3.8496003304362,3.40820229717629,4.77948920045316,-1.51903748980002,-2.80791802310647,2.33143247672277
GABPA,2.53033034068889,-2.12516817640981,-1.95670151831386,-0.962185583964386,1.57791006714944,0.354624521375889
GABPB1,1.73518724882983,1.94344421250523,2.02819794899248,-1.43214065478046,2.12853653256915,-2.90559278483264
ZNF718,1.04289338219247,1.81479744860587,-0.619778951273813,1.82387034765641,0.191465204918396,-1.01860517835374
BCL6B,3.23683454388406,-1.64756277132964,-4.69982301717772,2.98375359966745,1.62789911541345,-0.962159268666816
ZNF549,1.18549751124975,-0.286577390478122,-1.75747134845366,1.20220346103726,0.387955908479098,1.13252861382358
PTF1A,-4.64709378084795,-5.2771478274242,-9.39632320490076,14.865572538489,-7.06997721724244,-2.18706404797333
SCML4,3.83542253272126,-3.1732246605638,-5.4294052221048,2.97539871123416,3.63011965186105,-0.408074870565649
ALX3,1.0585388505452,1.69914033392985,-1.1138092959884,1.99145476422649,-0.651544448168013,-0.932534402123695
ZNF683,1.72862318201602,-1.54689610460346,-2.56697895035282,1.06556006337887,1.29988916225406,-0.860073733125042
CIZ1,-0.737411560076214,-0.945870216019301,-0.204787613991704,1.33758546420684,-0.264173989437144,0.0218893096562962
ZNF324,1.32040534704149,-1.62345945677376,-3.05781451797848,2.06619446856685,0.910238803191384,0.771265833235859
SPDEF,-6.03483055227433,7.02297858459859,7.9930490622288,-2.45680458982004,-6.42128873252954,-5.42735282081539
VAX2,-0.0677446652818087,-0.92297582956553,0.0827381236753847,0.565687381734861,0.432586860166093,0.128962690135354
POU2F3,-2.92964046824287,4.37436977847711,3.49645902761331,-1.60813110785951,-3.81045933605342,-2.02851873191091
ZNF473,-0.916911866224298,-1.20830389846089,1.59187107397733,-1.89888374933836,1.02332203879368,-0.152592379534677
RCHY1,1.13847318950041,-3.90804431108721,-0.83379294339013,-0.38698028022185,2.54084577696425,2.38207665564016
AHCTF1,0.127265394732217,-1.12301728908182,1.43157087295866,-1.9487815472056,1.19721283662194,-0.586332500380092
ZDHHC5,-4.6875291549422,4.30943333579158,6.69116953389866,-3.38118029551064,-4.34120781741084,-1.15389607473037
ZNF521,2.70044579562359,-1.25742367066817,-4.28141327911968,2.95345593139756,1.27478483316217,-1.07271638936323
SIN3A,0.223324497611995,-0.210241853488397,-1.48158356084966,0.961600590355978,0.845836070131627,-0.296912472036767
ZNF385A,5.34354112869131,-3.32437007218346,-4.37932424746758,-0.682849530184553,5.04513961394671,-4.73672269718151
HINFP,-0.785619955102034,1.06303588975729,-0.060065405269613,0.585882005177927,-0.239807819448906,0.101720131057865
ZZZ3,1.51447645523534,-2.01987803330777,-2.40646602396923,1.71429143752796,1.29083291227292,1.2672492855655
L3MBTL1,0.428509849711411,1.85208913766893,-1.64061185298666,3.08833817420712,-1.43462382115932,0.433555490937003
ZNF451,-0.010414669149143,-0.713405190057944,-1.04686527549914,-0.455928625228516,1.11113671386376,0.942370284853486
CHD5,1.38823374540098,0.509339429107505,-3.59230622078197,5.27889843346519,-1.58049011167479,0.473662596496577
ZNF500,0.351176922197038,1.55907857326377,-2.01312654855215,4.31818177614455,-2.5176307785711,-0.968214055187295
ZBTB20,-0.148008718539498,2.41536000917496,-3.57474738670003,3.93442977281129,-3.44297244039022,2.39189339725759
ZNF658,3.31851160743794,-5.63063589181734,-6.83428217056309,4.29759320597049,2.00463763165175,5.85597916271478
ZNF337,0.914783565121862,0.594650445337412,-1.73503762061383,2.41646780112761,-0.0278390585696647,-0.600234317114856
GATA1,0.857772981719838,0.206299187956951,-0.696064482863561,0.90726450338992,-0.0179481389947741,-1.02414207055299
GATA2,1.27017526889039,-0.872954188706209,-1.99996974559416,1.69838840023691,-1.39072987245122,0.660429580895707
GATA3,2.61441186132225,2.1779942053984,-0.531291310861558,0.20143680078132,1.29286211440064,-3.41818766828157
NKX2-8,0.42367787802905,-0.558107076416469,-1.28945477099169,1.49957196908232,-0.273073142592539,0.664049170627186
GATA4,-3.34419318728097,3.13975091690531,3.08562205396917,-0.896032568014193,-3.87363415147913,0.926200853802025
GATA6,-5.12225138077822,2.9909519106565,2.97280770431811,-1.10437622345605,-4.86829991439124,2.38675118260758
EHF,-3.6058190788499,3.86350121621794,4.09506471298311,-2.35996294585494,-3.33605654037478,0.823095162014599
GBX1,-0.0693042674867566,0.469104004207688,0.93616749723757,0.432296939430667,-0.702722089643521,-0.276326741530756
GBX2,-0.214639214952356,0.166383192795721,0.248708817849789,-0.161180195879579,0.0589412039147918,-0.875890396903657
LHX6,4.39778482015264,-1.27565714978836,-5.34253408028025,3.35059148270167,1.79762625350267,-2.0102442808686
NR6A1,-0.552817965490619,1.80929301346728,-0.680617353386442,1.81107077796993,-3.16565258238353,0.640435718267881
HEYL,0.928466997955756,-1.41015711003375,-4.3849093034593,5.07123765693192,-1.96693286030826,1.87855488325293
AATF,-3.08639311888206,1.9197527446126,3.71611970738089,-2.74771098152845,-0.755814914828078,-1.27561567271567
DUX5,0.936093763687984,-0.485098195994255,-1.02315679176535,0.37020556253433,0.803764489478059,-0.742672673538604
NPAS4,1.24018472455122,-0.378002912622675,-2.62121037962978,3.15073737620806,0.171584299472301,-0.606360593289544
GFI1,4.59695713311025,-3.60892651858324,-5.38745303955391,1.28397805942175,4.10202550153751,-2.63510944607709
HBP1,-0.242265807064915,-0.784743897484299,0.752168962757441,-2.18133095480563,1.08269861404308,1.95144818461504
ZNF285,0.812802117528223,-0.784605760734318,-1.00188377698515,0.459865712355608,-0.11252664506927,-0.819272701162667
FOXD3,0.669527374904427,-0.289586584707599,-1.31939401873452,2.24840261845247,-1.54230371524381,1.1724724142068
FOXB1,0.730204671800981,-0.405838367387918,-0.421121525908183,0.633390435470616,-0.603726091056566,0.544506558086409
ZBTB32,6.0229277978806,-3.29422843295621,-5.67205793891746,0.939617673681781,5.80565474159588,-5.44267711658413
ANKRD1,1.68523941552373,-1.29099626905535,-1.47030402716671,-0.959626779777945,1.53294075517777,-0.0115003546557548
FOXP1,-1.11941445083511,0.163456189069744,0.514012177467492,-0.3610945552682,-1.20477476536869,0.154490607298262
TAF5L,-1.10815633424334,-1.51350888065563,1.44070857206871,-2.88310135434749,1.87272132329667,0.380758423270769
ZBTB11,0.516811082588194,-0.230131721375096,1.40353040671409,-2.22961082723405,1.01663615107321,-1.19315869609313
AFF4,-0.165823794134719,1.97118165859678,2.02304406500399,-1.55460166232415,-1.70007568123878,-0.627636933265976
MORC1,1.1657990188156,-0.0321414719361613,-1.06839764192427,1.88050837235055,0.367745562590864,-0.914335974818301
ZNF777,-0.520670678731239,0.55974918027862,0.377437427117091,1.42883382361527,-0.818242504946729,0.637664160611846
VENTX,6.50194735409492,-4.52362215414619,-7.38704737576207,2.34833497643661,4.4052618448579,-3.68721158725005
ZNF544,0.263960865799182,1.15568200702333,0.681262329772776,1.05266577703203,-1.74168615892659,0.978918960467767
ZNF330,0.0208105039600406,-2.39004909669887,-0.0884625591302971,-2.71074069979145,1.98037103466955,1.65050470251192
BHLHE22,4.78206016545279,-2.65434278328369,-5.3184721884958,3.42738340382414,2.78371081184332,-3.12484635283932
ZNF638,0.526482132381004,0.484291002433325,-1.07168732927749,1.78593506404313,-0.180162403861254,0.481547305013302
GLI1,2.54387129577354,1.0999994310565,-2.49901026332033,2.4457323982624,-0.62437466435778,-0.104628547284702
GLI2,1.73839692660997,3.76828286337802,0.877130547769694,1.86537590583394,-1.42081574131681,-3.95769815324318
GLI3,3.26202399744292,-0.36751101621251,-3.5404920455249,3.33428131449597,1.3483840477152,-1.35440230160668
ZNF311,-1.6264317107919,0.814854031968013,1.08479596310767,0.878235327432618,-1.63457061155308,0.902230399781144
MKX,0.952928905917532,1.25530232681139,-0.71520507208781,0.9337275295436,-0.0983069125749046,-0.659848906578048
FOXR1,0.518378004737291,0.227033163681957,0.104175989869106,0.613579142486668,0.427825068022042,-1.05907817522759
RCOR2,-3.87374735761331,2.86977619226125,2.77327864731744,1.73366978502025,-3.16363098710127,1.27245959992121
ZNF740,1.24550461268338,-2.33825281913712,-2.64940175042025,2.07351353835841,-0.392814202698091,2.48995102929614
ZDHHC22,0.961528883300673,0.255657108625381,-1.61348593816791,1.60364980515664,-0.270314513849088,-1.36953166302152
ZNF843,3.26423461021128,-1.10731489523788,-5.56797532527008,2.21447392611889,1.51894007032512,0.349909965985267
ZNF547,1.00150228427844,-0.640863773241193,-1.6916323349057,1.73480018552202,0.123590556165509,0.660161267856738
ZIK1,3.59759182402485,-3.05190135962825,-5.40263439221463,1.96249591397746,2.18170255020233,2.91993190619509
ZNF776,0.124738789878093,0.811757325910879,-0.806614388064139,1.57508226251604,-1.00429349970115,0.310863662531588
ZSCAN1,1.38233180030879,0.496563708231203,-3.23713006842103,3.55487201722619,-0.399345330492263,-0.255225802873334
ZNF780A,0.495016720847288,-0.505228774500035,-0.848262644670597,1.04769542080933,0.107594533297172,0.860178936111691
ZNF575,0.737435001213368,0.506865804812232,-1.67519579222501,1.32183929952897,1.03971528728306,-0.452054614038767
ZNF283,0.2138173103889,0.677185788478249,-0.251408877246161,1.52194042983183,0.0567762857458498,-0.0218166954312205
TPRX1,0.0254081249406022,0.088722439947858,-0.193292482475008,0.626366016929418,-0.132697841694435,0.932707671169014
ZNF615,2.08255945309564,0.878752648752843,-2.8867030458101,2.27714384698913,-0.96001309559418,1.49703197805442
ZNF841,0.629959423997525,2.07418212254427,1.65555320933323,0.538282054992974,-0.992264901664578,-1.29192523097475
ZNF763,-0.423524260298506,-0.283112184920296,-3.33397457365911,2.67235104496079,-1.43521657865848,2.52454261045293
ZNF844,1.53568267886163,-1.04079060498565,-2.12655157530078,1.98570641148509,-0.917623907510843,1.0868977717929
ZFP82,3.92208246206499,-3.02214720136051,-5.01529979092783,2.19538091327418,2.65940305883801,0.953492829124995
ZNF493,1.08763314692905,0.428297319013307,-2.21329103300029,2.16791817097926,-1.26096024749641,1.04848083259355
HKR1,-1.13608709873956,1.92278111281296,-0.585855000290689,1.15513351260575,-1.46464556150776,0.872666176834003
ZNF326,-1.00954994506787,1.02273928975405,0.161337603350961,2.08718032289914,-1.99051426936635,1.070711165379
ZNF619,-0.577683743142781,-1.09963345020984,-1.68449634304273,2.69684000363289,-0.518993310199352,1.00249948061112
ZNF621,-1.06930994685112,2.31432147941541,0.229158562465777,2.45925482005141,-2.92842379570439,1.09868241499888
ZNF852,-0.750854196174181,1.089250616678,-1.10812190855797,3.4800754451133,-2.84352967665033,1.16669591354424
ZNF660,3.87512014754769,-0.480514379622924,-4.63964429740548,4.39183697018255,-0.298854893688566,-0.0256798108702968
ZNF454,2.05726494796635,0.380169113050225,-4.16652764490566,3.77049697814746,-2.48570524560129,2.78732321523915
ZNF775,-0.317386055249771,-1.67481630166534,-0.78759144793097,-0.102801101498091,1.41907519031397,0.905761575155331
ZNF789,1.40909049596244,0.937829086235769,-1.52404756849898,2.62371121329509,-0.815061074971745,0.944486224359234
ZNF707,-0.579346680872789,1.17426008445479,1.18760384907396,0.660357848862182,-0.584203236469286,-1.32200259911401
ZFP41,-1.48712575280468,1.37028102309892,0.796342931383823,1.25497306525544,-2.02062650853843,1.18682216309636
FOXD4L3,-0.721240383347913,1.9816573705943,-0.939127026902764,1.12929069792795,-2.10986767285664,-0.190137151738607
KLF15,-2.51851817991475,-3.48480044499426,-7.18013523043881,5.93427044289561,-5.34241170578503,5.90478606480575
ATAD2,1.59256849730341,0.92500546096211,0.409872642432699,1.35025499011616,1.89940441004997,-2.86436335063039
ZCCHC4,-0.596737862768673,0.551117135305658,1.49061095863459,-0.442685410104829,-0.878639808349097,1.42982633673839
ZC3H7A,0.0832625522909665,0.718518540533673,-0.838451088753283,1.10427080254696,-0.799036874099221,1.00691227646446
ZBTB44,-0.578560944734783,-0.322974680093259,-0.658494310464916,0.993069000488662,-0.581788545055978,1.14384949063486
NR3C1,3.8658398079398,-3.53630572257015,-4.40958383734464,-0.0147030588159938,3.81345846499048,-0.320343152822065
UHRF1,1.49128925382606,1.03987682288791,1.39781042540433,3.74894385827034,1.50158810456328,-3.92737180502003
GSC2,0.63359032917143,0.867283105255059,-1.04262494597296,1.27206450240331,-0.140607365473187,-0.772234559340932
GTF2H2,0.89584985397967,-0.937606949041516,-1.40815543955997,1.61322379364685,0.0133577151871352,-0.456549332801039
GTF2H3,-1.09168612873296,-0.482786478881057,2.66188901475603,-2.76654391425448,0.521690766025435,0.242109110386317
GTF2H4,-1.37206787133757,-0.234184548028923,1.25409030505795,-1.33342894777705,0.543132197711518,-0.366654246329503
GTF2I,-3.37865820432424,-0.209361490924684,0.507712651264555,-0.256481293456176,-3.51137070466615,5.44582807122895
ZDHHC1,-1.64037457207045,-0.996083036562145,-1.42390668066916,-0.176542742244883,-2.51947236437817,3.29046705162897
ZDHHC8,0.189915722084144,0.87600736284578,-0.97788281423693,2.24252377705682,-0.396203850703318,-0.938647946893114
GRHL1,-2.67663698774232,3.3143692376762,4.83361328966108,-2.12887981001505,-2.48083224081677,-1.93093618702621
TFCP2L1,-2.70111606458585,1.59135582226451,2.87960162203704,-0.839561535257589,-2.77331473679794,0.45905435966145
UBN1,-1.54517518961284,1.55299611651151,1.80614482342795,-0.632846045320914,-1.64300213247586,-0.758831139373638
CNOT7,0.76230334578683,-3.10584001027186,-0.886277444700016,-1.37976639712472,1.93622462536777,2.52977336195081
PSMC3IP,0.659959912744661,0.318864903474945,0.244746466179144,0.996969855190233,1.25730794300434,-0.848207675994208
STRN3,-1.43085617105779,1.37933616321748,2.13178038926148,-2.41422986317255,0.0566521378581746,1.42243316404901
BAZ2B,-0.463283665190717,2.31988449248383,-2.37747866425541,3.26582687832778,-2.26539367586589,1.09172920445906
TBX21,6.44582812224218,-3.07955849414818,-7.23708774174642,1.63664565005071,5.39929461154771,-3.84993456820474
TLX3,0.677341200939111,0.277957928469538,-0.454454141525253,0.340094147610392,0.336639057142364,-0.666018040463463
RAX,0.225502851331095,0.551509889621726,-0.269708521134853,0.481977488486635,-0.666742851264366,0.0768608191423201
HCFC1,-1.23656657023919,0.880729258669137,0.828501797917126,-0.201683191402176,-0.535679804240604,0.0851264785521097
HCLS1,11.0451853847939,-9.05836992225976,-11.8025560307869,-3.82787790545406,11.7824491469116,-9.9363048313046
HDAC1,-4.75307748893891,5.33483238955722,6.81741966965444,-3.25319700957585,-4.2989525831013,-2.30051993980442
HDAC2,0.508794941626165,-0.841480469716593,0.535726316184321,-1.94372763569301,1.53644122700359,-0.10523398228885
HDGF,-1.55937455479161,1.99215292283169,3.51897259878729,-3.34398481485087,-0.273282836994899,-0.926954646821735
SOX8,-0.0620150575669546,-0.444132846028362,-0.886350708534703,0.688536957917485,-0.581018155279585,0.820579169018192
VSX1,-1.98933475614744,1.16006540790752,0.816689046773326,0.359907356659731,-1.57832010694946,0.973285607471944
CXXC1,1.24461066539834,-1.62161250374054,-3.83338323988014,1.97252930014616,1.9649052510558,1.89849226532235
ZNF354C,3.30444310054202,-0.795352753453203,-3.41917271063791,3.09053993838561,0.79910386005242,-0.256264153506067
HHEX,-2.56734110720689,-3.53095737960797,-6.98918046450015,4.63266626139867,-5.27011313693906,8.26130389823381
HIC1,3.39508183304071,-2.15210182315863,-5.17619682269461,3.67451513714188,1.91703171259423,-1.81340793486059
HIF1A,2.16840191257717,-1.69327340177489,-0.450820108303877,-2.60609457058663,2.10574074556783,1.19474211289095
HIVEP1,3.0932375586093,-1.5648621001883,-2.28887059761368,1.21546637118859,1.76731772804907,-2.67447895494247
HIVEP2,3.68892473417074,-1.69400855831802,-2.92421307308729,2.2085053509551,1.72991154790897,-2.08488507829151
ZBTB48,-1.14141491055019,0.793615235924889,0.147390343112801,1.54645598216863,-1.29975176322897,1.46057052517316
MNX1,-4.95933687659445,-2.42919271225742,-5.1629560564474,3.73846864357264,-6.85912365086059,9.58161580835018
HLF,0.671088932687877,-1.16289266837822,-4.42377068902689,5.20419666517911,-2.28724394004129,3.72267500617092
HLX,3.05211814317053,-0.770608934963948,-3.72297690662305,2.7967278637319,1.50196335497084,-1.90336564165424
HMGB1,-0.874623910204186,1.17116777613557,1.91484151753036,-2.83630430952545,1.20173103362121,0.138666898014982
HMGB2,1.33740577162039,-0.238519818225103,0.322960513451561,-0.168017066997532,2.10788258784802,-2.68936518488225
HMGA1,-4.52809147464008,5.18714341263275,6.41263510859614,-4.55507191752024,-1.94995637114296,-2.31416955622507
NR4A1,2.26468434539279,-1.2758357798613,-1.22181372221193,-1.08080437339719,1.48826092507511,-0.131558939580283
HMX1,-1.01060483737733,1.28799018946975,1.37132007180342,-0.98416242817321,0.38890447198966,-0.00401887956243083
HMX2,-0.146930146822271,0.145466824967967,-1.41865771601283,2.08237683779694,-1.66211624039407,0.667193431642483
FOXA1,-2.34255829570441,3.36615121771266,3.53314887093765,-1.90357752923925,-2.27628338462757,-2.62096683722698
FOXA2,-4.32508674880153,0.989339973917128,1.82026489370214,1.30750090025774,-4.18780099429962,4.71835414388091
FOXA3,-6.3402772708746,5.40401014741904,5.7459179115811,-1.11227917920703,-6.70956060505316,2.28000516835056
HNF4A,-4.82745686676803,5.25908221718639,5.63973314129047,-1.819871674281,-5.41006763682761,-2.02752414083556
HNF4G,-6.01786880337265,5.79931572196786,5.12129452955052,-2.67744524143918,-7.03962110611352,2.09239734111904
ONECUT1,-4.54186285800529,-4.15835153660974,-7.08464348997982,5.16677383607945,-6.22857026521686,7.70110846011796
HNRNPAB,-2.59319964440749,0.403432228599029,3.8292715672615,-3.05106290700641,0.593792716697758,-0.668034330925053
TLX1,-1.78112673534826,2.18669540281011,2.19289093552254,1.02896790080263,-2.25703077609513,-1.87786034703158
TLX2,0.946527848680616,-0.276217607845994,-0.833633673664916,1.32810007874263,0.715491985198748,-0.381921725247234
HOXA1,1.00656699437158,0.711134048587373,-1.32298474886073,0.594610040322801,-0.454667518224504,-1.818345599482
HOXA2,0.0330536243809479,2.13246291703178,-1.03386398641876,4.12434135857247,-1.97513361317575,-1.18479448287386
HOXA3,0.228044698214444,2.08458604030537,2.80245575543641,-0.574840807434655,-0.20336106018104,-2.40438833563027
HOXA4,0.995802425083251,0.721160282863994,-2.28071123051359,2.67435062481218,-0.743258620043061,-0.82638533782391
HOXA5,1.28804729980424,0.799568381050231,-0.898138461741179,0.0116319296735553,0.602279692639284,-1.1654597050585
HOXA6,-2.72057447451633,2.98365958194587,2.72451555122433,2.6122367844743,-2.7312807677529,-0.599998942842522
HOXA7,2.62086412850237,-1.07891149093941,-2.44150053019137,1.42077174443023,1.58580202339384,-1.86201473231208
HOXA9,1.33048576254141,0.67379891754937,0.591985920407271,-0.711140748544944,-0.0104120535158966,-1.2201591760256
HOXA10,-0.546238061891096,2.28938405824233,2.38451880726489,-1.24399528267994,-0.609400291387548,-2.81675798686433
HOXA11,-0.415309613932351,1.26415085190907,1.21308771531865,-1.40675976823168,-0.612757715882769,-0.976686087526628
HOXA13,-1.4858464080135,2.83079258592666,3.10588534529194,-0.842131778444716,-1.45270340907934,-2.54862811941651
HOXB1,0.178070946148987,-0.599394194826592,0.511834218976962,-0.760075035692857,0.521665783682225,-0.630812420720193
HOXB2,-0.664670778358298,1.29904366554704,1.47661024032246,-1.44230158604177,0.864875863156919,-2.23521385578337
HOXB3,-2.95946158184834,3.65920976728572,3.3621086154415,-0.118849589402961,-3.62932309086957,-1.44396626560695
HOXB4,3.50611069100944,-0.137409154419365,-3.16833977476578,2.64323246460502,2.50385474655668,-4.21379080969792
HOXB5,-2.83363712262493,4.73197176110587,5.03113939394656,-1.84628482945617,-2.38542169621523,-2.60160998484914
HOXB6,-3.38544084227827,4.71906268317644,5.02112927460455,-2.11306019368116,-3.83858374325006,-3.37708672540615
HOXB7,-2.36210223155784,3.60988554620961,4.16705771793537,-1.56425926638451,-1.93629110874469,-3.94756347139281
HOXB8,-0.745963014884151,1.15294926282974,1.21502101660375,-0.752480567420275,-0.492113729451869,-1.45455998599873
HOXB9,-0.916153926604821,2.1342615286006,2.44986084776594,0.899781511088619,-2.10674468359712,-2.23256446041175
HOXC4,-0.583194580774654,0.398663614130069,0.991775723888997,1.11696522695187,-0.960943321297814,-1.64606422896533
HOXC5,-0.11767822674592,1.57493637098034,-0.136617511594482,0.167509676402241,-0.850451957156547,-1.39481150992848
HOXC6,-0.0400754776355791,1.27002345237224,0.771557032726723,0.210526117856285,-0.0643417273755813,-1.67821983002081
HOXC8,1.07993939160458,2.11298554411441,1.47078081604343,1.35594981933141,0.202604713882805,-2.73620337826854
HOXC9,-0.549713960894921,3.04078735151647,3.18362573917562,-1.72027121965848,-0.211784766517243,-5.59572707479465
HOXC10,1.10043752494953,0.948568568046943,1.36698156147068,-1.31370397236354,0.797858828852166,-2.26076698039908
HOXC11,-1.03554939105563,2.09831543800194,2.79466147533029,0.398820854883792,-1.8977766844876,-1.79670122772244
HOXC12,0.0236251266397757,0.410641113910078,0.529873189363478,1.20488795907191,-0.688124672081125,-0.790310058574319
HOXC13,0.62679806365479,-0.0950479673865022,0.616163866865031,0.787386492794246,0.264489807976826,0.678501169459881
HOXD1,3.10165117108649,-0.82009597000612,-3.88860705854058,2.28027658700756,2.33845032221105,-1.90758578350287
HOXD3,0.578407933980427,2.22755147605496,-0.530513106334117,0.951929865440222,-0.426552100147618,-0.853740788927602
HOXD4,1.11774736470108,1.45558093382263,-1.89550908397039,2.80716503371218,-1.35406388993007,-0.594919447521139
HOXD8,5.37095654423107,-3.0229680001816,-5.10176880812758,1.47317030460433,4.21562022000655,-3.51057187123384
HOXD9,0.226856083565591,0.478611212566192,-0.462819397158987,0.266316609572434,0.519325272087645,-1.39148662615983
